Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1967,266562,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Micronesia, Fed. Sts.",FSM,1995,184,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,1987,70530,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & Caribbean (excluding high income),LAC,2011,221778,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,2012,10753,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,1994,138,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Antigua and Barbuda,ATG,2003,22,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,2003,34731,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Czech Republic,CZE,2005,440,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (IDA & IBRD countries),TEA,2006,830028,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ethiopia,ETH,2011,231091,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chile,CHL,1994,3942,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,2011,83171,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,West Bank and Gaza,PSE,1995,4002,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,2000,5669,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,2016,423673,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,2001,5142,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,2000,57217,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,1991,28549,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,1997,5083,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Gambia, The",GMB,1994,6614,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,1970,2319,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,OECD members,OED,2013,116475,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1983,535883,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Czech Republic,CZE,2010,381,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,2005,55,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nicaragua,NIC,1966,17634,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Timor-Leste,TLS,1997,4934,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Macedonia, FYR",MKD,1999,469,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,2008,70551,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,El Salvador,SLV,1961,23402,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Armenia,ARM,2003,1040,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1977,15075,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,1994,39115,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,1981,4085,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1963,32244,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,1993,96109,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central Europe and the Baltics,CEB,2008,8537,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,2009,1054,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1987,476,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,World,WLD,1992,12094938,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,1999,260,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1961,101902,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Morocco,MAR,2004,27006,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1972,86882,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uruguay,URY,1999,968,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,1996,64909,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa (IDA & IBRD countries),TMN,2000,312901,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1997,21,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,2001,1204,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Rwanda,RWA,1987,47881,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Dem. Rep.",COD,2012,317182,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lower middle income,LMC,2016,3385553,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,1989,454,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mozambique,MOZ,2001,131558,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1962,2443,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,1965,69561,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,2013,3139,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mongolia,MNG,2007,1863,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bahrain,BHR,1982,348,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Somalia,SOM,2004,79827,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1970,256,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1990,8286,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,1977,20274,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Azerbaijan,AZE,2012,6100,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,2006,98686,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Least developed countries: UN classification,LDC,2012,2345042,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1967,17075,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Samoa,WSM,2009,129,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kenya,KEN,1981,82667,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,San Marino,SMR,1995,2,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,1962,59448,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1993,1149861,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,1981,13464,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Thailand,THA,2008,13121,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Trinidad and Tobago,TTO,2010,451,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,1997,200,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,2006,14701,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1995,3244,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,2009,135,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Upper middle income,UMC,2004,969681,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,1986,2151,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,1962,6861,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belize,BLZ,2001,171,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chad,TCD,2016,76754,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zimbabwe,ZWE,1975,30325,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Small states,SST,2004,55073,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Iran, Islamic Rep.",IRN,1990,106522,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1987,1609,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa,MEA,1994,454055,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Serbia,SRB,1991,3605,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,1993,5267,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,2005,2811,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1991,1093,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa (IDA & IBRD countries),TMN,2011,239987,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,2016,33,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,2011,16744,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,1983,80700,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,1960,4022,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Poland,POL,1983,15062,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Panama,PAN,2007,1599,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Solomon Islands,SLB,2005,460,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,1964,67682,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1987,27,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Namibia,NAM,2006,4028,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,1989,74688,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1981,14486,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,1992,505,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1983,129376,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Qatar,QAT,2006,149,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,1989,17849,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,538259,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,2008,38594,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Late-demographic dividend,LTE,2013,416841,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brazil,BRA,1989,251683,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Samoa,WSM,2003,107,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belarus,BLR,1988,2530,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,2015,254,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brunei Darussalam,BRN,2002,82,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,2013,271,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malawi,MWI,2007,59410,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Peru,PER,1992,46845,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Grenada,GRD,2010,30,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Arab Emirates,ARE,1974,912,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1978,15690,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,2012,55826,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,2013,20126,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central Europe and the Baltics,CEB,1993,24462,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA & IBRD total,IBT,1996,10854586,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,2013,29512,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,1970,4869,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1997,6453,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Small states,SST,2012,45588,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,1974,122,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Chile,CHL,1986,6254,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Estonia,EST,2001,130,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Benin,BEN,1990,39017,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,High income,HIC,2013,71850,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lithuania,LTU,1997,506,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bahrain,BHR,1970,626,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Namibia,NAM,1977,4028,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,European Union,EUU,2000,36209,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,1977,63160,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Rep.",COG,1987,7735,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Africa,ZAF,2008,75179,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,2006,34640,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa (excluding high income),SSA,1999,4181437,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1988,457,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Egypt, Arab Rep.",EGY,2007,65240,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Small states,SST,2003,56023,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,South Asia (IDA & IBRD),TSA,1997,3908377,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1968,113980,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1998,72515,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,2002,56427,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,2013,123585,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1960,307876,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,1987,70846,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,1965,52161,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,1984,22704,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Niger,NER,1980,100794,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,2008,13724,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bahrain,BHR,1973,479,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,2008,901,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,2006,88767,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,1990,1709,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kenya,KEN,2007,100222,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Estonia,EST,2016,41,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,1975,62969,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,2015,2747,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1976,24173,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA & IBRD total,IBT,1990,12425359,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,1979,1052,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,1976,59274,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,2007,48073,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brazil,BRA,1991,227258,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,1968,14720,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa,SSF,2011,3221648,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,1960,127234,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,New Zealand,NZL,2004,389,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Djibouti,DJI,2014,1459,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,1989,554,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,1982,130216,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Equatorial Guinea,GNQ,1997,3500,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,1965,237184,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,1973,125,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1975,62,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Hungary,HUN,2004,751,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Micronesia, Fed. Sts.",FSM,2007,118,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pacific island small states,PSS,2011,1612,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle income,MIC,2014,4208480,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Haiti,HTI,2000,27511,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Gabon,GAB,1986,3054,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Canada,CAN,1972,7039,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,2012,1301,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (excluding high income),ECA,2009,121149,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uruguay,URY,1977,3047,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Madagascar,MDG,2003,60112,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Turkey,TUR,1978,206602,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,1999,209718,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Haiti,HTI,2016,17485,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,1965,4561,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Namibia,NAM,1988,3754,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Vincent and the Grenadines,VCT,2002,47,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iraq,IRQ,2003,37140,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IBRD only,IBD,2003,3933753,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,2000,2060,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,2011,912,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uganda,UGA,2012,108542,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Rep.",COG,1984,7851,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,1977,14894,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritania,MRT,1998,10824,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,1974,139858,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,1995,25056,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tuvalu,TUV,1999,12,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ukraine,UKR,1989,13522,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Japan,JPN,2016,2846,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA & IBRD total,IBT,1998,10334170,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Qatar,QAT,2000,144,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Madagascar,MDG,2002,62548,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Russian Federation,RUS,1980,61133,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1984,4932,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lower middle income,LMC,1990,7399657,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,2007,179,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,2008,468,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ecuador,ECU,2004,9420,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa (IDA & IBRD countries),TMN,2006,256113,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,2000,195673,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Gabon,GAB,2014,2941,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Spain,ESP,1998,2218,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mongolia,MNG,1988,8588,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,2015,250,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Slovak Republic,SVK,2009,403,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Switzerland,CHE,2000,433,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nauru,NRU,1994,9,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Portugal,PRT,2016,290,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea-Bissau,GNB,2001,8556,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle East & North Africa,MEA,2005,279094,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Arab Emirates,ARE,1979,983,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,1981,2437,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Colombia,COL,1988,33947,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nigeria,NGA,1982,718341,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Austria,AUT,2005,380,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,1970,130287,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Oman,OMN,1971,7342,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Other small states,OSS,1999,53493,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,2001,483096,239,57,1960,2016
